Date,Open,High,Low,Close,Adj Close,Volume
2022-05-19,15.280000,15.280000,15.280000,15.280000,15.280000,0
2022-05-20,15.930000,15.930000,15.930000,15.930000,15.930000,500
2022-05-23,16.120001,16.120001,16.120001,16.120001,16.120001,2300
2022-05-24,15.930000,15.930000,15.870000,15.870000,15.870000,2800
2022-05-25,15.720000,15.720000,15.720000,15.720000,15.720000,9500
2022-05-26,15.820000,15.820000,15.820000,15.820000,15.820000,600
2022-05-27,15.660000,15.940000,15.660000,15.940000,15.940000,500
2022-05-31,15.940000,15.940000,15.940000,15.940000,15.940000,0
2022-06-01,15.940000,15.940000,15.940000,15.940000,15.940000,16100
2022-06-02,15.260000,15.590000,15.210000,15.590000,15.590000,4800
2022-06-03,15.270000,15.270000,15.270000,15.270000,15.270000,200
2022-06-06,15.440000,15.440000,15.180000,15.180000,15.180000,18200
2022-06-07,15.180000,15.180000,15.180000,15.180000,15.180000,300
2022-06-08,14.660000,14.660000,14.660000,14.660000,14.660000,700
2022-06-09,14.730000,14.730000,14.570000,14.570000,14.570000,3000
2022-06-10,14.480000,14.530000,14.290000,14.290000,14.290000,137100
2022-06-13,14.320000,14.320000,13.720000,13.720000,13.720000,168100
2022-06-14,14.070000,14.070000,13.240000,13.240000,13.240000,23600
2022-06-15,14.190000,14.190000,13.380000,13.740000,13.740000,49700
2022-06-16,13.300000,13.980000,13.300000,13.300000,13.300000,55300
2022-06-17,13.230000,13.640000,13.230000,13.630000,13.630000,5800
2022-06-21,13.600000,14.050000,13.600000,13.830000,13.830000,5100
2022-06-22,14.030000,14.040000,13.790000,13.790000,13.790000,4300
2022-06-23,13.630000,13.630000,13.630000,13.630000,13.630000,1100
2022-06-24,14.190000,14.190000,13.710000,13.710000,13.710000,900
2022-06-27,13.740000,14.550000,13.740000,14.550000,14.550000,1400
2022-06-28,14.400000,14.640000,14.120000,14.380000,14.380000,6400
2022-06-29,13.510000,14.370000,13.510000,13.510000,13.510000,6000
2022-06-30,13.230000,13.660000,13.230000,13.230000,13.230000,2900
2022-07-01,13.440000,14.130000,13.440000,13.440000,13.440000,2600
2022-07-05,13.580000,14.370000,13.530000,13.530000,13.530000,4200
2022-07-06,14.270000,14.700000,13.820000,13.820000,13.820000,11900
2022-07-07,13.900000,14.350000,13.900000,14.000000,14.000000,42200
2022-07-08,14.410000,14.410000,13.970000,13.970000,13.970000,600
2022-07-11,14.180000,14.460000,13.870000,14.130000,14.130000,13600
2022-07-12,14.000000,14.000000,13.740000,13.740000,13.740000,1300
2022-07-13,13.070000,13.860000,13.070000,13.080000,13.080000,5200
2022-07-14,13.310000,13.720000,12.900000,12.900000,12.900000,10300
2022-07-15,13.450000,13.810000,13.090000,13.650000,13.650000,6800
2022-07-18,13.200000,14.030000,13.200000,13.790000,13.790000,37900
2022-07-19,13.750000,14.150000,13.750000,14.010000,14.010000,54100
2022-07-20,13.560000,13.950000,13.510000,13.510000,13.510000,51900
2022-07-21,13.760000,13.760000,13.760000,13.760000,13.760000,53100
2022-07-22,14.080000,14.950000,14.080000,14.540000,14.540000,1700
2022-07-25,14.560000,14.560000,14.560000,14.560000,14.560000,200
2022-07-26,14.550000,14.550000,14.090000,14.450000,14.450000,2800
2022-07-27,14.120000,14.530000,14.120000,14.530000,14.530000,500
2022-07-28,14.530000,14.530000,14.530000,14.530000,14.530000,0
2022-07-29,14.410000,14.410000,14.410000,14.410000,14.410000,200
2022-08-01,15.190000,15.610000,14.710000,15.610000,15.610000,1200
2022-08-02,15.200000,15.200000,14.730000,14.730000,14.730000,300
2022-08-03,15.020000,15.080000,14.930000,15.010000,15.010000,1200
2022-08-04,15.540000,15.540000,15.490000,15.490000,15.490000,500
2022-08-05,15.200000,15.290000,15.160000,15.290000,15.290000,7400
2022-08-08,14.780000,14.780000,14.770000,14.770000,14.770000,5900
2022-08-09,14.780000,14.860000,14.780000,14.860000,14.860000,500
2022-08-10,15.350000,15.350000,15.350000,15.350000,15.350000,800
2022-08-11,15.550000,15.550000,15.500000,15.550000,15.550000,2500
2022-08-12,15.570000,15.570000,15.570000,15.570000,15.570000,1600
2022-08-15,15.570000,15.570000,15.570000,15.570000,15.570000,0
2022-08-16,15.010000,15.010000,15.010000,15.010000,15.010000,400
2022-08-17,15.010000,15.010000,15.010000,15.010000,15.010000,0
2022-08-18,15.580000,15.580000,15.370000,15.370000,15.370000,1100
2022-08-19,15.370000,15.370000,15.370000,15.370000,15.370000,100
2022-08-22,14.900000,14.900000,14.900000,14.900000,14.900000,300
2022-08-23,14.900000,14.900000,14.900000,14.900000,14.900000,300
2022-08-24,14.820000,14.820000,13.980000,13.980000,13.980000,1800
2022-08-25,14.470000,14.470000,14.470000,14.470000,14.470000,300
2022-08-26,14.470000,14.470000,14.470000,14.470000,14.470000,0
2022-08-29,14.320000,14.320000,13.460000,13.950000,13.950000,3200
2022-08-30,13.810000,14.110000,13.810000,14.110000,14.110000,1800
2022-08-31,13.670000,14.120000,13.670000,14.120000,14.120000,10500
2022-09-01,13.580000,13.580000,13.580000,13.580000,13.580000,2000
2022-09-02,13.460000,14.350000,13.460000,13.510000,13.510000,8700
2022-09-06,13.080000,13.880000,13.080000,13.500000,13.500000,32800
2022-09-07,13.010000,13.720000,13.010000,13.370000,13.370000,45900
2022-09-08,13.210000,13.940000,13.210000,13.850000,13.850000,4600
2022-09-09,14.030000,14.400000,14.030000,14.250000,14.250000,4000
2022-09-12,14.660000,14.660000,13.820000,14.270000,14.270000,2700
2022-09-13,14.240000,14.290000,13.420000,13.420000,13.420000,19700
2022-09-14,13.280000,14.130000,13.280000,14.130000,14.130000,31700
2022-09-15,13.780000,13.780000,13.780000,13.780000,13.780000,1200
2022-09-16,13.775000,13.810000,13.060000,13.450000,13.450000,9433
